Mã tổ hợp,Tổ hợp môn,Mã trường,Tên trường,Phương thức,Tên ngành,Tổ hợp xét tuyển,Điểm chuẩn 2025,Điểm chuẩn 2024,Điểm chuẩn 2023
A00,Toán – Lý – Hóa,DTK,Trường Đại Học Kỹ Thuật Công Nghiệp Thái Nguyên,Điểm thi THPT,Kỹ thuật vật liệu (Chuyên ngành Kỹ thuật vật liệu),A00,16,16,15
A00,Toán – Lý – Hóa,DTK,Trường Đại Học Kỹ Thuật Công Nghiệp Thái Nguyên,Điểm thi THPT,Quản lý môi trường công nghiệp và đô thị (Ngành Kỹ thuật môi trường),A00,15,16,15
A00,Toán – Lý – Hóa,DTK,Trường Đại Học Kỹ Thuật Công Nghiệp Thái Nguyên,Điểm thi THPT,Kỹ thuật xây dựng (Chuyên ngành Xây dựng dân dụng và công nghiệp),A00,16,16,15
A00,Toán – Lý – Hóa,DTK,Trường Đại Học Kỹ Thuật Công Nghiệp Thái Nguyên,Điểm thi THPT,Tự động hóa cơ khí (Ngành Kỹ thuật cơ khí - CTTT),A00,18,18,18
A00,Toán – Lý – Hóa,DTK,Trường Đại Học Kỹ Thuật Công Nghiệp Thái Nguyên,Điểm thi THPT,Kỹ thuật điện tự động hóa công nghiệp (Ngành Kỹ thuật điện - CTTT),A00,17,18,18
A00,Toán – Lý – Hóa,DTK,Trường Đại Học Kỹ Thuật Công Nghiệp Thái Nguyên,Điểm thi THPT,Công nghệ kỹ thuật ô tô (03 chuyên ngành Công nghệ ô tô; Cơ điện tử ô tô; Công nghệ nhiệt lạnh),A00,,19,19
A00,Toán – Lý – Hóa,DTK,Trường Đại Học Kỹ Thuật Công Nghiệp Thái Nguyên,Điểm thi THPT,Quản lý công nghiệp (Chuyên ngành: Quản lý công nghiệp),A00,,16,16
A00,Toán – Lý – Hóa,DTK,Trường Đại Học Kỹ Thuật Công Nghiệp Thái Nguyên,Điểm thi THPT,Kỹ thuật cơ khí (Chuyên ngành cơ khí chế tạo máy),A00,,16,16
A00,Toán – Lý – Hóa,DTK,Trường Đại Học Kỹ Thuật Công Nghiệp Thái Nguyên,Điểm thi THPT,Kỹ thuật cơ điện tử (Chuyên ngành Cơ điện tử),A00,,17,17
A00,Toán – Lý – Hóa,DTK,Trường Đại Học Kỹ Thuật Công Nghiệp Thái Nguyên,Điểm thi THPT,Kỹ thuật ô tô điện và điều khiển thông minh (Ngành Kỹ thuật cơ khí động lực),A00,,16,15
A00,Toán – Lý – Hóa,DTK,Trường Đại Học Kỹ Thuật Công Nghiệp Thái Nguyên,Điểm thi THPT,Kỹ thuật điện tử - viễn thông (05 chuyên ngành: Hệ thống điện tử thông minh và IoT; Kỹ thuật điện tử; Điện tử viễn thông; Quản trị mạng và truyền thông; Truyền thông và mạng máy tính),A00,,16,16
A00,Toán – Lý – Hóa,UKH,Trường Đại học Khánh Hòa,Điểm thi THPT,Sư phạm Toán học,A00,26.41,,
A00,Toán – Lý – Hóa,UKH,Trường Đại học Khánh Hòa,Điểm thi THPT,Sư phạm Vật lý,A00,26.32,,
A00,Toán – Lý – Hóa,UKH,Trường Đại học Khánh Hòa,Điểm thi THPT,Hóa học,A00,15,15,15
A00,Toán – Lý – Hóa,UKH,Trường Đại học Khánh Hòa,Điểm thi THPT,Giáo dục Tiểu học,A00,,,24.44
A00,Toán – Lý – Hóa,UKH,Trường Đại học Khánh Hòa,Điểm thi THPT,Sư phạm Khoa học tự nhiên,A00,,,
A00,Toán – Lý – Hóa,NHB,Học Viện Ngân Hàng (Phân Viện Bắc Ninh),Điểm thi THPT,Kế toán,A00,21.25,23.3,22.2
A00,Toán – Lý – Hóa,NHB,Học Viện Ngân Hàng (Phân Viện Bắc Ninh),Điểm thi THPT,Tài chính – Ngân hàng,A00,21,22.85,21.65
A00,Toán – Lý – Hóa,NHB,Học Viện Ngân Hàng (Phân Viện Bắc Ninh),Điểm thi THPT,Quản trị kinh doanh,A00,20.35,,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Trí tuệ Nhân tạo,A00,28.66,,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Quản trị Kinh doanh,A00,26.1,22.5,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Ngôn ngữ Trung Quốc,A00,25.45,,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Khoa học Máy tính,A00,28,23,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Đồ họa Game,A00,26.7,,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Thiết kế Đồ họa,A00,24.25,22,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Công nghệ Thông tin,A00,26.7,23,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Ngôn ngữ Hàn Quốc,A00,24.65,,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Logistics và Quản lý chuỗi cung ứng,A00,25.05,,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Digital Marketing,A00,26.7,22.5,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Kỹ thuật Phần mềm,A00,26.67,,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Tiếng Trung Thương mại *,A00,,,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Thiết kế Mỹ thuật số *,A00,,,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Thương mại Điện tử,A00,,,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Kinh doanh Quốc tế *,A00,,,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Truyền thông Đa phương tiện *,A00,,,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,An ninh Mạng *,A00,,,
A00,Toán – Lý – Hóa,CMC,Trường Đại Học CMC,Điểm thi THPT,Quan hệ Công chúng *,A00,,,
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Kinh tế,A00,15,17,17
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,"Kinh tế, chuyên ngành Kế hoạch - Đầu tư",A00,16,18,
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Kinh tế chính trị,A00,15,17,17
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Kinh tế quốc tế,A00,15,17,17
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Thống kê kinh tế,A00,15,17,17
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Kinh tế số,A00,15,17,18
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Quản trị kinh doanh,A00,16,19,19
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Marketing,A00,20,23,23
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Kinh doanh thương mại,A00,16,17,18
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Thương mại điện tử,A00,17,21,22
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Tài chính - Ngân hàng,A00,16,18,18
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Kế toán,A00,16,19,19
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Kiểm toán,A00,15,17,17
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Quản trị nhân lực,A00,16,17,18
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Hệ thống thông tin quản lý,A00,15,17,17
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Logistics và Quản lý chuỗi cung ứng,A00,18,22,21
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Kinh tế nông nghiệp,A00,15,17,17
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Song ngành Kinh tế - Tài chính,A00,16,17,17
A00,Toán – Lý – Hóa,DHK,Trường Đại Học Kinh Tế - Đại Học Huế,Điểm thi THPT,Kinh doanh quốc tế,A00,,,
A00,Toán – Lý – Hóa,KGH,Trường Sĩ Quan Không Quân - Hệ Đại học,Điểm thi THPT,Thiết bị bay không người lái (miền Bắc),A00,,,
A00,Toán – Lý – Hóa,KGH,Trường Sĩ Quan Không Quân - Hệ Đại học,Điểm thi THPT,Thiết bị bay không người lái (miền Nam),A00,,,
A00,Toán – Lý – Hóa,KGH,Trường Sĩ Quan Không Quân - Hệ Đại học,Điểm thi THPT,Phi công quân sự,A00,,,
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Thiết kế đồ họa,A00,18,20.6,16.5
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Truyền thông đa phương tiện,A00,18,21.7,16
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Công nghệ truyền thông,A00,19,19.7,17
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Thương mại điện tử,A00,18,21.7,17
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Quản lý logistics và chuỗi cung ứng,A00,20.5,21.4,18.5
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Quản trị văn phòng,A00,19.5,22,16
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Khoa học máy tính,A00,19.5,22.1,16.5
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Kỹ thuật phần mềm,A00,18.75,,16
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Kỹ thuật máy tính,A00,18.75,21.4,16.5
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Công nghệ thông tin,A00,18.5,20.9,16
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,An ninh mạng,A00,19.25,19.3,18
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,"Kỹ thuật điện, điện tử",A00,18.5,19.6,16
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Điện tử - viễn thông,A00,21.25,21.3,17
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Tự động hóa,A00,19,18.4,16
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Cơ điện tử,A00,19.75,20.1,16
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Tài chính số (Fintech),A00,,,
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Nghệ thuật số,A00,,,
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Quản trị kinh doanh số,A00,,,
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Marketing số,A00,,21.5,
A00,Toán – Lý – Hóa,DTC,Trường Đại học Công Nghệ Thông Tin và Truyền Thông Thái Nguyên,Điểm thi THPT,Kỹ thuật phần mềm liên kết quốc tế - KNU,A00,,21.1,
